ServiceID,ServiceName,Duration,Cost,Type,CompanyID
1447,Re-contextualized bottom-line archive,107,139.46,Personal Training,128
1448,Distributed zero administration structure,52,179.48,Personal Training,134
1449,Reverse-engineered context-sensitive time-frame,63,83.84,Personal Training,125
1450,Multi-tiered client-server synergy,38,102.71,Personal Training,144
1451,Automated contextually-based moderator,107,35.6,Personal Training,140
1452,Compatible reciprocal installation,79,187.68,Personal Training,124
1453,Monitored zero tolerance matrix,35,155.83,Personal Training,143
1454,Object-based content-based architecture,34,75.8,Personal Training,148
1455,Business-focused bandwidth-monitored flexibility,118,78.56,Personal Training,143
1456,Seamless intermediate solution,118,150.95,Personal Training,144
1457,Managed clear-thinking conglomeration,54,108.99,Personal Training,148
1458,Enterprise-wide analyzing encoding,56,38.89,Personal Training,144
1459,Multi-lateral stable firmware,38,167.71,Personal Training,139
1460,Cross-group system-worthy budgetary management,76,36.37,Personal Training,145
1461,Virtual reciprocal paradigm,102,172.08,Personal Training,148
1462,Robust motivating capability,112,100.77,Personal Training,132
1463,Object-based bifurcated matrices,35,119.23,Personal Training,141
1464,Seamless user-facing strategy,93,95.66,Personal Training,143
1465,Team-oriented regional capability,70,97.12,Personal Training,138
1466,Re-contextualized contextually-based pricing structure,80,162.57,Personal Training,136
1467,Ameliorated transitional alliance,86,135.26,Personal Training,122
1468,Assimilated 3rdgeneration definition,81,199.01,Personal Training,121
1469,Re-engineered full-range middleware,37,182.01,Personal Training,124
1470,Up-sized leadingedge strategy,51,18.0,Personal Training,141
1471,Versatile scalable access,33,36.11,Personal Training,144
1472,Optimized hybrid contingency,35,69.65,Personal Training,122
1473,Advanced discrete circuit,62,102.37,Personal Training,123
1474,Public-key context-sensitive capability,35,143.56,Personal Training,144
1475,Total tertiary flexibility,81,81.69,Personal Training,123
1476,Reactive tangible benchmark,106,125.96,Personal Training,149
1477,Implemented contextually-based groupware,79,77.52,Personal Training,143
1478,Right-sized real-time paradigm,116,185.19,Personal Training,141
1479,Organic mission-critical implementation,84,67.68,Personal Training,124
1480,Configurable content-based policy,104,26.22,Personal Training,150
1481,Quality-focused impactful interface,111,79.06,Personal Training,143
1482,Multi-lateral 4thgeneration leverage,96,11.02,Personal Training,129
1483,Public-key needs-based archive,43,146.09,Personal Training,141
1484,Horizontal needs-based adapter,34,87.14,Personal Training,138
1485,Monitored impactful frame,55,109.35,Personal Training,122
1486,Future-proofed 24hour Graphical User Interface,30,162.85,Personal Training,149
1487,Progressive solution-oriented groupware,37,62.64,Personal Training,123
1488,Enhanced 24/7 benchmark,67,0.55,Personal Training,137
1489,Business-focused holistic service-desk,36,70.36,Personal Training,124
1490,Compatible client-driven instruction set,80,137.27,Personal Training,137
1491,Customizable zero administration application,110,28.95,Personal Training,144
1492,Customizable asynchronous forecast,104,192.58,Personal Training,140
1493,Multi-layered multimedia array,84,10.39,Personal Training,129
1494,Phased clear-thinking methodology,33,123.24,Personal Training,126
1495,Digitized methodical leverage,107,6.11,Personal Training,128
1496,Operative optimal definition,37,92.59,Personal Training,128
1497,Reactive leadingedge support,65,112.61,Personal Training,140
1498,Team-oriented leadingedge ability,103,38.6,Personal Training,138
1499,Fully-configurable full-range process improvement,102,90.65,Personal Training,143
1500,Expanded cohesive protocol,114,94.48,Personal Training,128
1501,Profound high-level capacity,68,0.28,Dental Services,154
1502,Organized asynchronous capability,107,159.23,Dental Services,163
1503,Multi-tiered heuristic hardware,78,159.2,Dental Services,165
1504,Vision-oriented system-worthy pricing structure,87,168.97,Dental Services,154
1505,Front-line homogeneous leverage,47,132.81,Dental Services,160
1506,Pre-emptive uniform capability,44,42.52,Dental Services,168
1507,Mandatory zero tolerance definition,51,119.24,Dental Services,173
1508,User-centric mobile firmware,83,4.59,Dental Services,169
1509,Distributed multimedia definition,32,12.3,Dental Services,167
1510,Ameliorated attitude-oriented paradigm,106,127.13,Dental Services,160
1511,Exclusive encompassing secured line,49,114.42,Dental Services,161
1512,Seamless heuristic protocol,52,91.13,Dental Services,166
1513,Face-to-face bifurcated approach,68,119.11,Dental Services,160
1514,Team-oriented content-based toolset,54,22.69,Dental Services,169
1515,Triple-buffered transitional array,80,113.84,Dental Services,153
1516,Triple-buffered bi-directional Internet solution,104,110.77,Dental Services,168
1517,Persistent scalable framework,62,115.56,Dental Services,176
1518,De-engineered composite monitoring,94,13.55,Dental Services,178
1519,Mandatory well-modulated open architecture,50,143.95,Dental Services,162
1520,Persistent client-driven knowledgebase,106,116.12,Dental Services,151
1521,Switchable zero tolerance attitude,109,196.05,Dental Services,156
1522,Assimilated object-oriented structure,52,59.52,Dental Services,151
1523,Face-to-face asymmetric throughput,115,72.25,Dental Services,174
1524,Organized analyzing hub,94,35.33,Dental Services,153
1525,Phased context-sensitive focus group,98,39.43,Dental Services,179
1526,Digitized fresh-thinking implementation,113,72.8,Dental Services,161
1527,Networked content-based migration,50,59.84,Dental Services,163
1528,Switchable grid-enabled Local Area Network,117,30.81,Dental Services,176
1529,Open-source tertiary matrices,108,90.54,Dental Services,174
1530,Phased multi-tasking knowledge user,63,171.37,Dental Services,160
1531,Advanced composite implementation,97,82.07,Dental Services,152
1532,Advanced 3rdgeneration support,39,49.44,Dental Services,156
1533,Organic optimal groupware,55,165.85,Dental Services,171
1534,Fundamental fresh-thinking definition,68,59.98,Dental Services,157
1535,Reverse-engineered coherent info-mediaries,44,61.34,Dental Services,169
1536,Realigned neutral matrices,88,70.74,Dental Services,165
1537,Persistent tangible website,103,8.07,Dental Services,152
1538,Robust motivating encryption,55,160.07,Dental Services,163
1539,Expanded disintermediate moratorium,111,48.42,Dental Services,174
1540,Function-based scalable time-frame,85,101.44,Dental Services,180
1541,Extended multi-tasking customer loyalty,89,98.51,Dental Services,162
1542,Universal bi-directional matrices,52,112.67,Dental Services,167
1543,Innovative fresh-thinking capability,67,23.71,Dental Services,172
1544,User-friendly even-keeled collaboration,93,38.03,Dental Services,174
1545,Devolved motivating application,114,184.83,Dental Services,166
1546,Reactive asymmetric moratorium,54,24.17,Dental Services,171
1547,Re-engineered national functionalities,68,79.76,Dental Services,161
1548,Seamless impactful attitude,38,178.78,Dental Services,151
1549,Profit-focused 24/7 installation,117,70.19,Dental Services,161
1550,Customizable fault-tolerant parallelism,80,21.65,Dental Services,153
1551,Seamless client-server pricing structure,30,41.99,Dental Services,165
1552,Cross-platform multi-state challenge,84,88.6,Dental Services,159
1553,Face-to-face 4thgeneration productivity,115,22.62,Dental Services,162
1554,Adaptive empowering groupware,30,25.28,Dental Services,165
1555,Versatile object-oriented support,79,102.39,Dental Services,155
1556,Horizontal asymmetric monitoring,74,38.25,Dental Services,153
1557,Networked uniform parallelism,67,20.04,Dental Services,164
1558,Profound fault-tolerant focus group,63,41.79,Dental Services,152
1559,Integrated motivating access,59,87.57,Dental Services,180
1560,Intuitive grid-enabled system engine,59,145.55,Dental Services,161
1561,Focused fresh-thinking projection,89,99.69,Dental Services,175
1562,Future-proofed background forecast,48,171.38,Dental Services,170
1563,Vision-oriented encompassing circuit,117,164.56,Dental Services,178
1564,Quality-focused zero administration budgetary management,81,22.01,Dental Services,178
1565,Cross-group contextually-based workforce,79,35.06,Dental Services,176
1566,Devolved static functionalities,85,176.59,Dental Services,162
1567,Grass-roots 4thgeneration frame,85,153.26,Dental Services,163
1568,Up-sized analyzing interface,48,46.65,Dental Services,167
1569,Customer-focused 5thgeneration time-frame,120,94.25,Dental Services,159
1570,Triple-buffered multimedia website,34,191.22,Dental Services,155
1571,Virtual static intranet,58,131.47,Dental Services,168
1572,Public-key regional contingency,59,173.91,Dental Services,179
1573,Down-sized client-server help-desk,87,152.64,Dental Services,177
1574,Robust reciprocal Graphical User Interface,54,75.77,Dental Services,172
1575,Universal encompassing function,71,65.79,Dental Services,157
1576,Reverse-engineered hybrid matrices,60,160.54,Dental Services,179
1577,Re-engineered secondary access,104,38.09,Dental Services,154
1578,Function-based attitude-oriented info-mediaries,95,77.46,Dental Services,152
1579,Multi-tiered heuristic process improvement,115,166.71,Dental Services,161
1580,Persistent high-level methodology,35,129.4,Dental Services,176
1581,Devolved maximized firmware,71,175.64,Dental Services,166
1582,Persevering multi-tasking standardization,59,192.84,Dental Services,159
1583,Seamless empowering projection,99,196.44,Dental Services,179
1584,Intuitive bandwidth-monitored software,53,74.12,Dental Services,160
1585,Polarized multi-tasking installation,94,103.16,Dental Services,158
1586,Versatile intangible pricing structure,93,92.87,Dental Services,174
1587,Distributed full-range leverage,30,197.08,Dental Services,175
1588,Multi-channeled static structure,74,69.92,Dental Services,174
1589,Enterprise-wide client-server hub,93,151.97,Dental Services,164
1590,Configurable incremental Local Area Network,83,13.79,Dental Services,159
1591,Realigned scalable knowledge user,47,110.53,Dental Services,171
1592,Multi-lateral impactful flexibility,113,120.67,Dental Services,158
1593,Optimized full-range budgetary management,34,193.53,Dental Services,167
1594,Front-line non-volatile policy,63,97.84,Dental Services,169
1595,Upgradable 24/7 portal,50,18.0,Dental Services,165
1596,Business-focused grid-enabled open system,36,168.06,Dental Services,154
1597,User-centric secondary parallelism,105,53.08,Dental Services,176
1598,Public-key logistical synergy,75,43.93,Dental Services,161
1599,Balanced leadingedge website,120,56.71,Dental Services,171
1600,Right-sized grid-enabled archive,61,187.05,Dental Services,178
1601,Balanced national neural-net,42,17.24,Dental Services,155
1602,Multi-channeled interactive encryption,98,162.67,Dental Services,175
1603,Monitored empowering hierarchy,90,39.6,Dental Services,159
1604,Switchable global installation,67,21.2,Dental Services,163
1605,De-engineered intermediate function,77,85.62,Dental Services,176
1606,Sharable disintermediate attitude,34,5.06,Dental Services,154
1607,Devolved multimedia structure,101,131.09,Dental Services,175
1608,Open-source multimedia success,73,193.82,Dental Services,169
1609,Grass-roots transitional leverage,94,47.14,Dental Services,156
1610,Total empowering portal,30,10.29,Dental Services,170
1611,Optional bifurcated task-force,120,164.83,Dental Services,175
1612,Right-sized user-facing groupware,69,87.02,Dental Services,154
1613,Polarized intangible toolset,41,191.26,Dental Services,178
1614,Multi-tiered empowering strategy,35,147.36,Dental Services,153
1615,Phased object-oriented process improvement,89,15.54,Dental Services,166
1616,Operative 24hour budgetary management,102,38.37,Dental Services,176
1617,Reduced heuristic monitoring,66,50.72,Dental Services,177
1618,Adaptive bandwidth-monitored attitude,62,135.94,Dental Services,176
1619,Sharable analyzing circuit,82,93.05,Dental Services,164
1620,Up-sized eco-centric matrices,117,123.51,Dental Services,180
1621,Digitized local model,58,26.59,Dental Services,178
1622,Configurable web-enabled hardware,32,124.73,Dental Services,178
1623,Fully-configurable coherent knowledgebase,110,116.17,Dental Services,171
1624,Virtual local throughput,43,151.1,Dental Services,153
1625,Optimized zero-defect circuit,52,83.66,Dental Services,179
1626,Polarized well-modulated throughput,85,2.34,Dental Services,168
1627,Synergistic homogeneous middleware,63,115.59,Dental Services,152
1628,Advanced interactive workforce,70,188.58,Dental Services,169
1629,Quality-focused fault-tolerant implementation,53,29.44,Dental Services,154
1630,Persevering non-volatile project,118,47.17,Dental Services,170
1631,Monitored bi-directional framework,96,155.42,Dental Services,166
1632,Optional optimal initiative,41,164.33,Dental Services,179
1633,Fully-configurable modular archive,70,168.51,Dental Services,166
1634,Front-line background access,33,173.2,Dental Services,178
1635,Up-sized tangible artificial intelligence,73,28.65,Dental Services,161
1636,Fundamental leadingedge process improvement,92,197.83,Dental Services,173
1637,Intuitive user-facing projection,65,79.96,Dental Services,154
1638,Cross-platform directional model,117,181.92,Dental Services,151
1639,Enhanced fresh-thinking methodology,101,144.41,Dental Services,159
1640,Enterprise-wide system-worthy time-frame,89,31.5,Dental Services,160
1641,Reduced non-volatile architecture,40,156.88,Dental Services,164
1642,Business-focused system-worthy algorithm,63,148.5,Dental Services,169
1643,Proactive incremental adapter,78,162.98,Dental Services,165
1644,Fully-configurable non-volatile orchestration,101,177.41,Dental Services,174
1645,Visionary background database,78,11.11,Dental Services,177
1646,Managed upward-trending framework,78,179.79,Dental Services,159
1647,Object-based dedicated moderator,81,58.78,Dental Services,163
1648,Customer-focused content-based workforce,59,146.89,Dental Services,162
1649,Centralized composite architecture,83,75.5,Dental Services,160
1650,Total uniform help-desk,78,50.08,Dental Services,152
1651,Future-proofed cohesive capacity,51,199.01,Dental Services,179
1652,Reactive bandwidth-monitored focus group,101,150.23,Dental Services,168
1653,Profound user-facing capacity,119,98.64,Dental Services,172
1654,Phased mobile architecture,110,0.5,Dental Services,170
1655,Grass-roots bifurcated methodology,69,149.67,Dental Services,179
1656,Up-sized attitude-oriented collaboration,118,100.42,Dental Services,160
1657,Customer-focused foreground functionalities,57,45.56,Dental Services,171
1658,Diverse national system engine,59,76.11,Dental Services,176
1659,Customizable 5thgeneration circuit,81,7.86,Dental Services,166
1660,Future-proofed hybrid forecast,107,151.72,Dental Services,180
1661,Synergized asymmetric encoding,58,154.23,Dental Services,159
1662,Pre-emptive uniform portal,79,32.85,Dental Services,169
1663,Adaptive bi-directional hierarchy,106,134.15,Dental Services,151
1664,Organic attitude-oriented project,85,39.81,Dental Services,174
1665,Networked intangible extranet,85,158.51,Dental Services,173
1666,Realigned leadingedge conglomeration,39,97.79,Dental Services,173
1667,Focused dedicated product,93,127.57,Dental Services,165
1668,Realigned secondary concept,110,51.84,Dental Services,152
1669,Optimized scalable knowledge user,74,165.98,Dental Services,172
1670,Adaptive encompassing archive,86,47.66,Dental Services,174
1671,Operative discrete neural-net,76,117.26,Dental Services,153
1672,Assimilated dynamic matrices,71,9.63,Dental Services,179
1673,Optimized 4thgeneration instruction set,90,46.08,Dental Services,176
1674,Managed dedicated alliance,117,190.44,Dental Services,167
1675,Centralized neutral benchmark,37,189.17,Dental Services,166
1676,Total local model,61,177.46,Dental Services,173
1677,Public-key web-enabled parallelism,93,166.04,Dental Services,174
1678,Organized heuristic contingency,95,24.5,Dental Services,175
1679,Distributed mission-critical product,66,46.54,Dental Services,163
1680,De-engineered content-based artificial intelligence,69,134.75,Dental Services,164
1681,Diverse radical secured line,56,97.51,Dental Services,171
1682,Vision-oriented logistical productivity,65,74.81,Dental Services,159
1683,Proactive clear-thinking Internet solution,119,81.7,Dental Services,165
1684,Front-line zero-defect archive,55,25.53,Dental Services,151
1685,Cross-group responsive website,86,193.73,Dental Services,153
1686,Cross-group clear-thinking leverage,65,1.03,Dental Services,166
1687,Cross-platform well-modulated protocol,76,12.7,Dental Services,156
1688,Streamlined composite success,103,127.78,Dental Services,178
1689,Reactive value-added utilization,42,70.92,Dental Services,173
1690,Streamlined systemic methodology,35,50.96,Dental Services,155
1691,User-friendly 24/7 website,38,97.58,Dental Services,177
1692,Mandatory maximized workforce,68,14.01,Dental Services,177
1693,Triple-buffered systematic strategy,30,195.57,Dental Services,171
1694,Managed web-enabled Graphic Interface,38,138.41,Dental Services,160
1695,Synergistic executive migration,62,191.57,Dental Services,174
1696,Diverse exuding model,94,40.24,Dental Services,156
1697,Advanced fault-tolerant hub,67,48.62,Dental Services,155
1698,Implemented 6thgeneration extranet,89,93.01,Dental Services,162
1699,Horizontal bi-directional firmware,73,21.78,Dental Services,164
1700,Pre-emptive value-added time-frame,120,39.89,Dental Services,174
1701,Future-proofed object-oriented encryption,50,147.5,Dental Services,167
1702,Vision-oriented impactful product,101,198.3,Dental Services,171
1703,Intuitive 24/7 extranet,57,101.26,Dental Services,156
1704,Grass-roots leadingedge workforce,70,58.58,Dental Services,167
1705,Programmable intangible hierarchy,96,134.47,Dental Services,163
1706,Operative multimedia algorithm,100,81.98,Dental Services,154
1707,Devolved executive data-warehouse,70,103.87,Dental Services,179
1708,Operative 24/7 concept,72,157.82,Dental Services,160
1709,Decentralized background adapter,59,127.5,Dental Services,156
1710,Mandatory global function,70,46.47,Dental Services,168
1711,Fully-configurable discrete help-desk,33,116.32,Dental Services,175
1712,Virtual didactic budgetary management,67,137.67,Dental Services,162
1713,Extended actuating architecture,53,133.23,Dental Services,174
1714,Pre-emptive hybrid migration,43,86.81,Dental Services,166
1715,Compatible systematic migration,92,61.59,Dental Services,152
1716,Multi-tiered zero-defect service-desk,35,70.29,Dental Services,161
1717,Horizontal static core,42,30.14,Dental Services,177
1718,Customizable upward-trending success,50,64.75,Dental Services,151
1719,Proactive well-modulated adapter,75,184.38,Dental Services,155
1720,Inverse local migration,34,98.35,Dental Services,174
1721,User-centric intangible projection,93,42.74,Dental Services,179
1722,Phased uniform function,54,136.91,Dental Services,162
1723,Synchronized composite core,102,70.65,Dental Services,167
1724,Multi-layered dedicated access,46,42.4,Dental Services,174
1725,Front-line high-level application,64,135.28,Dental Services,160
1726,Visionary 3rdgeneration hardware,47,33.7,Dental Services,162
1727,Programmable executive standardization,109,192.26,Dental Services,153
1728,Pre-emptive impactful middleware,81,165.02,Dental Services,180
1729,Focused cohesive challenge,62,187.77,Dental Services,155
1730,Multi-lateral optimal infrastructure,104,134.25,Dental Services,169
1731,Enterprise-wide foreground synergy,66,135.41,Dental Services,163
1732,Mandatory analyzing model,103,49.46,Dental Services,160
1733,Seamless solution-oriented Local Area Network,45,136.97,Dental Services,168
1734,Reactive multimedia budgetary management,70,134.42,Dental Services,160
1735,Organized bandwidth-monitored forecast,95,134.64,Dental Services,165
1736,Digitized national moratorium,43,186.91,Dental Services,175
1737,Open-source client-server benchmark,97,87.91,Dental Services,169
1738,Multi-channeled background projection,75,15.51,Dental Services,176
1739,Fundamental contextually-based paradigm,80,77.81,Dental Services,167
1740,Public-key bandwidth-monitored installation,80,76.54,Dental Services,158
1741,Organic bandwidth-monitored process improvement,48,62.8,Dental Services,156
1742,Intuitive well-modulated intranet,114,22.74,Dental Services,168
1743,Assimilated heuristic superstructure,69,185.89,Dental Services,173
1744,Organized empowering algorithm,117,35.47,Dental Services,177
1745,Multi-tiered coherent extranet,73,99.23,Dental Services,160
1746,Re-contextualized bottom-line conglomeration,93,122.93,Dental Services,153
1747,Re-engineered uniform emulation,115,173.78,Dental Services,160
1748,Face-to-face interactive hardware,101,22.81,Dental Services,154
1749,Seamless dynamic conglomeration,90,50.49,Dental Services,158
1750,Diverse neutral matrices,68,6.01,Dental Services,171
1751,Synchronized foreground array,33,125.76,Dental Services,175
1752,Sharable bandwidth-monitored definition,114,94.76,Dental Services,167
1753,Polarized needs-based algorithm,52,49.64,Dental Services,177
1754,Stand-alone value-added architecture,104,171.88,Dental Services,160
1755,Diverse value-added superstructure,115,101.78,Dental Services,168
1756,Fully-configurable dynamic moratorium,59,106.48,Dental Services,160
1757,Implemented explicit productivity,117,195.04,Dental Services,152
1758,Mandatory asymmetric software,101,33.4,Dental Services,154
1759,Team-oriented disintermediate adapter,91,139.57,Dental Services,160
1760,Customer-focused empowering firmware,85,77.56,Dental Services,159
1761,Expanded intermediate architecture,47,49.41,Dental Services,174
1762,Self-enabling eco-centric paradigm,32,132.3,Dental Services,173
1763,Managed optimal project,116,186.08,Dental Services,172
1764,Compatible full-range intranet,90,69.52,Dental Services,163
1765,Cross-platform didactic middleware,102,168.46,Dental Services,171
1766,Re-engineered logistical artificial intelligence,69,38.56,Dental Services,169
1767,Customizable bi-directional model,57,169.67,Dental Services,178
1768,Upgradable intangible toolset,37,193.33,Dental Services,164
1769,Enterprise-wide directional alliance,92,68.18,Dental Services,177
1770,Fundamental optimal migration,109,175.64,Dental Services,157
1771,Fully-configurable composite hierarchy,72,154.89,Dental Services,163
1772,Synergized context-sensitive firmware,31,142.31,Dental Services,156
1773,Vision-oriented multi-tasking knowledgebase,39,5.69,Dental Services,167
1774,Organized attitude-oriented service-desk,44,198.48,Dental Services,154
1775,Re-engineered dedicated instruction set,54,94.03,Dental Services,158
1776,Open-source eco-centric array,69,70.77,Dental Services,170
1777,Digitized attitude-oriented infrastructure,73,154.48,Dental Services,156
1778,De-engineered static info-mediaries,52,16.26,Dental Services,166
1779,Up-sized composite collaboration,48,124.63,Dental Services,167
1780,Optional exuding protocol,69,149.82,Dental Services,159
1781,Public-key local projection,77,86.92,Dental Services,180
1782,Exclusive logistical analyzer,30,53.86,Dental Services,161
1783,Reactive stable system engine,65,72.93,Dental Services,176
1784,Inverse transitional definition,56,116.85,Dental Services,180
1785,Distributed clear-thinking Graphic Interface,30,78.45,Dental Services,173
1786,Synergized maximized info-mediaries,62,49.58,Dental Services,161
1787,Optional high-level focus group,99,173.39,Dental Services,170
1788,Cross-platform object-oriented success,38,47.72,Dental Services,165
1789,Reduced intermediate strategy,82,84.09,Dental Services,152
1790,Realigned value-added help-desk,35,91.44,Dental Services,165
1791,Automated multi-state architecture,38,7.63,Dental Services,171
1792,Programmable intangible policy,81,145.2,Dental Services,152
1793,Enterprise-wide systemic info-mediaries,58,26.68,Dental Services,172
1794,Operative disintermediate function,114,100.68,Dental Services,158
1795,Cross-platform even-keeled circuit,38,133.0,Dental Services,178
1796,Mandatory scalable interface,46,163.84,Dental Services,177
1797,Mandatory multi-tasking process improvement,39,33.26,Dental Services,167
1798,Exclusive optimal initiative,33,31.32,Dental Services,165
1799,Organic non-volatile secured line,113,74.92,Dental Services,171
1800,Organized multi-tasking attitude,100,187.65,Dental Services,157
1801,Open-architected well-modulated complexity,40,156.2,Counselling,189
1802,Organic content-based hub,71,63.41,Counselling,200
1803,Realigned web-enabled collaboration,37,157.38,Counselling,198
1804,Synchronized reciprocal flexibility,111,85.42,Counselling,206
1805,Organized asymmetric groupware,43,54.58,Counselling,198
1806,Automated stable info-mediaries,96,35.54,Counselling,193
1807,Ameliorated demand-driven hardware,74,70.8,Counselling,181
1808,Phased scalable customer loyalty,44,198.51,Counselling,190
1809,Up-sized methodical website,98,170.12,Counselling,204
1810,Devolved didactic superstructure,55,165.97,Counselling,185
1811,Down-sized contextually-based array,114,85.91,Counselling,204
1812,Innovative bi-directional definition,93,50.51,Counselling,192
1813,Fully-configurable analyzing encoding,102,193.58,Counselling,191
1814,Multi-tiered interactive knowledge user,45,153.33,Counselling,183
1815,Face-to-face bi-directional definition,67,65.86,Counselling,201
1816,Assimilated 24hour complexity,48,34.89,Counselling,189
1817,Down-sized content-based extranet,31,153.38,Counselling,203
1818,Organized content-based Local Area Network,59,189.63,Counselling,210
1819,Devolved fault-tolerant open architecture,113,64.3,Counselling,196
1820,Persevering holistic archive,49,23.82,Counselling,189
1821,Reactive client-server time-frame,75,83.67,Counselling,197
1822,Organic object-oriented middleware,116,38.97,Counselling,191
1823,Enterprise-wide full-range initiative,40,68.01,Counselling,197
1824,Re-contextualized bandwidth-monitored groupware,71,54.15,Counselling,186
1825,Open-source mobile open architecture,50,26.45,Counselling,205
1826,Extended maximized leverage,52,129.27,Counselling,205
1827,Assimilated logistical instruction set,112,49.06,Counselling,182
1828,Centralized tangible concept,33,158.3,Counselling,199
1829,Pre-emptive content-based firmware,46,143.48,Counselling,197
1830,Horizontal 24hour complexity,100,16.59,Counselling,199
1831,Ergonomic bi-directional methodology,70,27.38,Counselling,186
1832,Reactive user-facing frame,35,10.53,Counselling,198
1833,Team-oriented systematic solution,77,42.58,Counselling,199
1834,Phased secondary encryption,109,117.64,Counselling,183
1835,Future-proofed dedicated instruction set,45,23.87,Counselling,190
1836,Distributed heuristic array,54,174.52,Counselling,197
1837,Fully-configurable 6thgeneration implementation,86,13.8,Counselling,186
1838,Optional attitude-oriented focus group,86,59.79,Counselling,194
1839,Enterprise-wide maximized hardware,69,195.27,Counselling,184
1840,Function-based content-based access,37,12.33,Counselling,204
1841,Innovative optimal Local Area Network,85,122.16,Counselling,181
1842,Open-architected solution-oriented Local Area Network,66,89.83,Counselling,190
1843,Synchronized stable productivity,81,74.62,Counselling,204
1844,Fundamental context-sensitive policy,90,171.08,Counselling,201
1845,Face-to-face secondary throughput,90,79.07,Counselling,190
1846,Optional analyzing framework,59,55.19,Counselling,209
1847,Focused hybrid matrices,77,34.51,Counselling,203
1848,Balanced heuristic interface,50,67.96,Counselling,183
1849,Exclusive actuating Internet solution,84,157.52,Counselling,187
1850,Persevering reciprocal algorithm,77,79.5,Counselling,200
1851,Innovative explicit product,71,6.54,Counselling,190
1852,Face-to-face zero administration leverage,41,136.01,Counselling,189
1853,Seamless didactic process improvement,47,35.81,Counselling,203
1854,Balanced asymmetric algorithm,108,179.99,Counselling,203
1855,Cloned bifurcated core,34,150.43,Counselling,190
1856,Right-sized radical portal,105,180.81,Counselling,189
1857,Sharable bi-directional approach,71,2.05,Counselling,193
1858,Synergistic multi-tasking orchestration,114,175.41,Counselling,199
1859,Multi-lateral non-volatile data-warehouse,117,141.12,Counselling,204
1860,Customizable leadingedge methodology,118,8.95,Counselling,184
1861,Right-sized bi-directional array,42,51.39,Counselling,193
1862,Down-sized intangible time-frame,73,118.84,Counselling,198
1863,Reactive hybrid forecast,111,165.1,Counselling,202
1864,Open-source logistical software,45,45.61,Counselling,194
1865,Ergonomic optimal support,100,124.38,Counselling,188
1866,Sharable tangible infrastructure,108,163.29,Counselling,182
1867,Multi-tiered even-keeled data-warehouse,50,97.09,Counselling,202
1868,Total secondary access,35,69.97,Counselling,181
1869,Open-source actuating open architecture,36,181.81,Counselling,186
1870,Organic tertiary forecast,117,158.48,Counselling,188
1871,Team-oriented secondary complexity,82,138.25,Counselling,205
1872,Advanced scalable migration,81,186.51,Counselling,190
1873,Organized multimedia groupware,87,165.26,Counselling,198
1874,Exclusive cohesive archive,33,165.98,Counselling,192
1875,Customizable full-range intranet,36,123.78,Counselling,185
1876,Expanded uniform strategy,62,43.82,Counselling,190
1877,Compatible optimal instruction set,98,178.58,Counselling,194
1878,Business-focused zero-defect service-desk,89,141.6,Counselling,206
1879,Self-enabling bottom-line analyzer,114,134.72,Counselling,204
1880,Advanced responsive extranet,79,24.27,Counselling,199
1881,Public-key local implementation,76,89.49,Counselling,204
1882,Robust impactful initiative,50,174.74,Counselling,202
1883,Managed hybrid Internet solution,71,178.46,Counselling,209
1884,Devolved radical budgetary management,84,191.68,Counselling,201
1885,Synchronized solution-oriented knowledge user,85,37.4,Counselling,197
1886,Operative bifurcated support,86,171.84,Counselling,183
1887,Function-based zero administration installation,120,170.21,Counselling,188
1888,Total optimizing extranet,44,83.59,Counselling,194
1889,Right-sized directional open system,58,20.36,Counselling,183
1890,Business-focused stable hierarchy,36,90.03,Counselling,184
1891,Customizable impactful model,80,48.24,Counselling,210
1892,Phased mobile core,99,83.12,Counselling,201
1893,Reduced intangible info-mediaries,107,110.11,Counselling,186
1894,Compatible background toolset,67,48.7,Counselling,182
1895,Customizable scalable approach,81,196.24,Counselling,195
1896,Multi-layered demand-driven core,34,22.94,Counselling,198
1897,Multi-layered tertiary framework,58,97.48,Counselling,204
1898,User-friendly transitional strategy,73,61.13,Counselling,198
1899,Open-architected grid-enabled open system,34,68.51,Counselling,188
1900,Progressive local ability,103,99.1,Counselling,205
1901,Front-line eco-centric framework,102,103.63,Counselling,208
1902,User-friendly content-based framework,33,93.57,Counselling,201
1903,Grass-roots executive circuit,88,148.11,Counselling,182
1904,Total bottom-line open architecture,101,184.05,Counselling,205
1905,Expanded reciprocal pricing structure,95,18.49,Counselling,192
1906,Persevering multimedia Local Area Network,118,152.96,Counselling,194
1907,Monitored solution-oriented approach,120,71.65,Counselling,205
1908,Down-sized global portal,81,22.42,Counselling,205
1909,Secured composite protocol,71,12.2,Counselling,209
1910,Balanced fresh-thinking adapter,97,132.5,Counselling,194
1911,Horizontal asynchronous firmware,48,109.37,Counselling,207
1912,Enhanced stable service-desk,93,156.21,Counselling,197
1913,Inverse encompassing throughput,98,27.41,Counselling,190
1914,Distributed secondary hub,84,172.61,Counselling,183
1915,Realigned interactive open system,46,44.85,Counselling,208
1916,Integrated static methodology,34,45.7,Counselling,206
1917,Organic zero administration Graphic Interface,112,25.04,Counselling,195
1918,Robust exuding architecture,87,156.24,Counselling,188
1919,Universal fault-tolerant contingency,94,86.32,Counselling,205
1920,Self-enabling interactive leverage,112,81.44,Counselling,201
